"identificativo_rete";"H_data"
682;0,630929753571457
683;1,46497352071793
685;1
686;1
687;0,946394630357186
688;0,977180810265668
689;0,579380164285695
690;0,630929753571457
691;0,579380164285695
692;1,13092975357146
694;0,946394630357186
695;1
696;0,579380164285695
697;0,511859507142915
698;0,946394630357186
700;1,21260161928934
701;1
702;1
703;0,630929753571457
704;1
705;0,946394630357186
706;1
707;1
708;1
709;0,946394630357186
710;1
711;1,26185950714291
713;0,579380164285695
715;1
717;1
722;0,630929753571457
723;1
724;1
726;0,342950980198128
728;0,946394630357186
729;0,630929753571457
730;1
731;0,579380164285695
732;1,26185950714291
733;0,946394630357186
734;0,579380164285695
735;1,46497352071793
736;0,579380164285695
737;0,579380164285695
738;0,579380164285695
739;0,622365972874449
740;1,26185950714291
741;1,05018117365119
742;0
743;1
744;0
745;0,455485915003595
746;0
747;1
748;1,21260161928934
749;0,946394630357186
750;0,579380164285695
753;0,579380164285695
756;0
757;0,946394630357186
758;0
759;1,34267232058999
760;1
761;1
762;1,26185950714291
764;1
765;0
766;0,455485915003595
767;1,68050206461815
769;1
770;0,579380164285695
771;1
772;1,34267232058999
773;1,04591920991861
774;1,4206198357143
775;1,26185950714291
776;0,630929753571457
777;1,26185950714291
778;0,946394630357186
779;0,612601619289344
780;0,946394630357186
781;1,41959194553578
782;0,946394630357186
783;1,26185950714291
785;1,21260161928934
786;0,455485915003595
787;1
788;1,21260161928934
789;1,73608471250003
790;0
791;0,579380164285695
792;1
793;0,579380164285695
794;0,946394630357186
796;0,579380164285695
799;1
801;1
802;0
803;0,579380164285695
804;1,73505682232151
805;1
806;0,864973520717927
807;0,946394630357186
810;0,789690082142847
812;0,960229717860761
813;1
814;0,630929753571457
815;0,630929753571457
817;1,89278926071437
818;0
819;0,579380164285695
821;0
822;0
823;1,21260161928934
824;1,26185950714291
825;0
826;0
827;0,511859507142915
828;1
830;0,630929753571457
831;0,946394630357186
832;1
833;1
835;1
836;0,373303960385887
838;1
839;1,21260161928934
840;1,26185950714291
841;1,36005682232151
842;0,455485915003595
843;0
844;0,630929753571457
845;1,21260161928934
847;1,26185950714291
848;1
849;1
850;0,630929753571457
851;0,946394630357186
852;1,26185950714291
853;0,630929753571457
854;0,946394630357186
856;0
857;1,21260161928934
858;0,630929753571457
859;0,455485915003595
860;0,579380164285695
861;0,579380164285695
862;0,920619835714305
863;0,630929753571457
864;1,26185950714291
866;1,26185950714291
867;0
868;0,630929753571457
869;1,54180812554614
870;1,26185950714291
871;1,21260161928934
872;1
873;0
874;0,960229717860761
875;0,878347104761853
877;1,46497352071793
878;1
879;0,977180810265668
880;0
881;0,579380164285695
882;0,630929753571457
883;1,26185950714291
884;1
885;0
886;0
887;1,21260161928934
888;1
890;0,511859507142915
891;0
893;0,579380164285695
894;0,579380164285695
895;0
896;0
897;0,579380164285695
898;0,511859507142915
900;0
901;1
903;1,4206198357143
904;1,46497352071793
906;0,511859507142915
907;0,579380164285695
908;1,43917355238093
909;1
910;0,920619835714305
911;0,864973520717927
912;1
913;1,21260161928934
915;0,511859507142915
916;0,864973520717927
917;1,46497352071793
918;0,579380164285695
919;0
920;0
922;0,864973520717927
923;0,630929753571457
924;0,579380164285695
925;1,46497352071793
926;1,18612582182337
927;0,630929753571457
928;0
929;1,26185950714291
930;1,21260161928934
932;0,579380164285695
933;1,21030991785715
934;0
935;0,579380164285695
937;1
938;0,579380164285695
939;1
940;0
942;0,630929753571457
943;0
945;0,946394630357186
946;0,946394630357186
947;1,71958677619046
948;1
949;1
950;1
951;1
952;0,455485915003595
953;1,4107124614063
954;0
955;0,960229717860761
957;1,46497352071793
959;1
960;0
961;1,8435313728608
964;1
965;0
966;0
969;0
970;1
973;1
974;1,59097810528386
975;0,410118486306518
976;0,789690082142847
977;0
978;0,579380164285695
981;1,16240667671243
982;0,622365972874449
983;1,46497352071793
985;1
986;1,71958677619046
988;1,16240667671243
989;1,21260161928934
990;0
991;1
992;0,579380164285695
993;0
994;1,26185950714291
995;1,46497352071793
996;0,864973520717927
997;1,4206198357143
998;0
999;0,960229717860761
1001;0,579380164285695
1002;1,59097810528386
1003;0,579380164285695
1005;0
1006;0,410118486306518
1007;0,579380164285695
1008;0
1009;0,789690082142847
1010;0
1012;0,630929753571457
1013;0
1014;1,26185950714291
1015;0,977180810265668
1016;0,410118486306518
1018;0,455485915003595
1019;1,4206198357143
1020;1,51778926071437
1021;1,29306029124152
1022;0
1025;0,630929753571457
1026;0,946394630357186
1027;1,4206198357143
1028;0,511859507142915
1029;0,511859507142915
1030;0,864973520717927
1031;0,579380164285695
1032;0,579380164285695
1033;0,612601619289344
1034;1,13092975357146
1035;1
1037;0,579380164285695
1038;0,894845041071424
1039;1,26185950714291
1040;0
1043;1,13092975357146
1045;0,630929753571457
1047;1,21260161928934
1048;0,579380164285695
1049;0
1051;1
1054;1
1055;1,34267232058999
1057;0,579380164285695
1058;1,13092975357146
1060;0,579380164285695
1061;1
1062;0,960229717860761
1063;0,630929753571457
1064;0
1066;1,4206198357143
1068;1
1069;0
1070;0,920619835714305
1071;1
1072;1,34267232058999
1073;0,630929753571457
1074;0,579380164285695
1076;1,21260161928934
1078;1,72847765214648
1079;0,874641572444278
1082;0
1084;0,946394630357186
1085;0,630929753571457
1087;1,46497352071793
1088;0,946394630357186
1089;0,579380164285695
1090;0,511859507142915
1091;0
1092;0,946394630357186
1093;0
1094;1,46497352071793
1095;1,66666666666667
1096;0,960229717860761
1097;0,511859507142915
1098;0,946394630357186
1099;0,579380164285695
1100;1,99098657589297
1101;0,630929753571457
1102;0,630929753571457
1103;0,946394630357186
1105;0
1106;1,46497352071793
1108;2,06794383799478
1109;1,5264600547619
1110;0
1111;0,630929753571457
1112;0,630929753571457
1113;0
1115;0,579380164285695
1116;0
1117;0,579380164285695
1119;1
1120;1,10412706875005
1121;1,59115947143222
1122;1,26185950714291
1123;1,26185950714291
1124;1,34267232058999
1125;1
1126;0,579380164285695
1127;2,14767822263079
1128;0,579380164285695
1129;0
1131;1,10412706875005
1133;0,630929753571457
1134;0,579380164285695
1136;0
1137;0,579380164285695
1138;1,3756397265396
1140;0,410118486306518
1142;0,455485915003595
1143;1,59097810528386
1145;0
1146;1
1147;0,946394630357186
1149;0,946394630357186
1150;0,630929753571457
1152;1
1153;1
1154;0
1155;0
1156;1,57713393348237
1158;1,4206198357143
1159;0,789690082142847
1161;1,46497352071793
1162;0
1163;1,26185950714291
1164;0,630929753571457
1166;0,630929753571457
1169;1,46497352071793
1170;0
1171;0,511859507142915
1172;1
1173;0,511859507142915
1174;0,630929753571457
1175;0,579380164285695
1176;0,630929753571457
1178;0,630929753571457
1179;1
1180;0,622365972874449
1181;0,789690082142847
1183;0,944275187271553
1184;1
1185;0,946394630357186
1186;0,85279248849004
1188;1,17834579059217
1189;0,630929753571457
1190;1,21030991785715
1192;0
1194;0,511859507142915
1196;1
1197;0
1198;0
1199;0,511859507142915
1200;1
1201;0
1202;0,960229717860761
1203;0
1204;1,26185950714291
1205;1,46497352071793
1207;0,410118486306518
1209;1,57938016428569
1211;1,21260161928934
1212;1,49590327428938
1213;1,4107124614063
1214;0,960229717860761
1216;0,342950980198128
1217;0,511859507142915
1218;0
1219;1
1221;0
1222;0,630929753571457
1223;1
1224;0,295903274289385
1225;1,3875923323206
1226;0,579380164285695
1227;1,494371334748
1228;1
1229;0,579380164285695
1231;0,630929753571457
1233;1,23723056321613
1234;1,21260161928934
1235;1
1236;0,579380164285695
1237;1,46497352071793
1238;1,13092975357146
1241;1
1242;0,222944918167239
1243;1,46497352071793
1244;0,579380164285695
1246;0
1248;0
1249;1,21260161928934
1250;0
1251;1
1255;0,946394630357186
1256;0
1257;1
1258;1,11734542214651
1260;1
1261;0,630929753571457
1263;0
1264;1,73505682232151
1265;1,66666666666667
1267;0,869915529773626
1270;0,946394630357186
1271;0,630929753571457
1272;1,78883585196627
1273;0,511859507142915
1274;0
1275;1
1277;0,35899624964653
1278;0,630929753571457
1279;0,455485915003595
1280;0,85279248849004
1281;0
1282;0,31752065714278
1283;0,630929753571457
1284;1
1285;0,630929753571457
1286;0,579380164285695
1288;0,630929753571457
1291;0,946394630357186
1292;0,455485915003595
1293;1,21260161928934
1294;0,579380164285695
1295;0,511859507142915
1296;0,630929753571457
1298;0,579380164285695
1299;1,21030991785715
1302;1,97360207416145
1303;1,4107124614063
1304;0,946394630357186
1305;0,630929753571457
1306;0
1308;0,789690082142847
1309;1
1313;0
1314;0,410118486306518
1315;1,26185950714291
1317;0
1318;0,579380164285695
1319;1,21260161928934
1321;1,05550322554141
1323;1,21260161928934
1324;0,342950980198128
1325;0,579380164285695
1326;1
1328;0,669591945535779
1331;0,579380164285695
1334;0,579380164285695
1335;0,72483409150576
1336;0,946394630357186
1337;0,72483409150576
1339;1,16497352071793
1341;1,13092975357146
1343;1,46497352071793
1345;0,455485915003595
1347;1,06341651393042
1348;1,47090220124438
1349;0,946394630357186
1350;0,295903274289385
1351;1
1352;0,455485915003595
1353;0,579380164285695
1355;0,579380164285695
1356;1
1358;1,4206198357143
1361;2,30526381956958
1363;0,397946595691902
1365;0
1367;0,946394630357186
1368;0,946394630357186
1369;0,511859507142915
1370;0
1371;1,73505682232151
1372;1,77124374916142
1373;0,579380164285695
1374;0,946394630357186
1376;0,579380164285695
1377;0,579380164285695
1378;0,630929753571457
1379;0,691369830202511
1381;0,946394630357186
1383;0,864973520717927
1385;0
1386;1,32836618286581
1387;0
1389;0,579380164285695
1390;0
1391;0,579380164285695
1392;1,26185950714291
1393;0
1395;1,26185950714291
1396;1
1397;1,38625344285713
1398;0,579380164285695
1399;0,579380164285695
1400;0
1401;1
1405;0,630929753571457
1406;1,46497352071793
1407;1,26185950714291
1408;0,755927929263475
1409;0,910121278285306
1410;0,630929753571457
1414;1,73505682232151
1415;0,630929753571457
1416;0,630929753571457
1417;1,21260161928934
1418;0
1419;1,21260161928934
1420;0
1421;0,630929753571457
1423;0,630929753571457
1424;0,630929753571457
1426;0,152869351150057
1427;0
1429;0,579380164285695
1430;0,920619835714305
1436;1,21260161928934
1438;0,511859507142915
1439;1
1440;1
1441;0,630929753571457
1442;0
1444;0
1446;0
1447;0,511859507142915
1448;1,26185950714291
1452;0,946394630357186
1453;1
1454;1,4107124614063
1455;1,4107124614063
1456;0
1457;0
1458;1
1460;0,630929753571457
1461;0
1462;1,13092975357146
1464;0
1466;1,63092975357146
1467;0,630929753571457
1468;1
1470;0
1471;0
1472;0
1473;0
1474;0
1476;1,07285801232988
1477;0,946394630357186
1478;2,07208922500368
1479;0,630929753571457
1482;0,630929753571457
1485;0,946394630357186
1488;1,26185950714291
1489;0,410118486306518
1490;0,912713497619028
1492;0,630929753571457
1493;0,946394630357186
1495;1
1496;0
1499;0,579380164285695
1501;0
1502;1,26185950714291
1504;0,864973520717927
1505;1,13092975357146
1506;0
1508;0,511859507142915
1509;1
1510;0,579380164285695
1511;1
1512;0,946394630357186
1513;0,579380164285695
1514;1
1515;0
1516;0
1517;0,946394630357186
1518;0
1521;0,579380164285695
1523;1,79521656526751
1524;1
1525;0,630929753571457
1526;0,630929753571457
1527;0
1531;0
1532;0,455485915003595
1533;0,630929753571457
1534;0,630929753571457
1535;0,630929753571457
1536;1
1537;1,46497352071793
1539;0,630929753571457
1541;1
1542;0,511859507142915
1543;1,16240667671243
1546;1,45107306331944
1547;0,630929753571457
1548;0
1549;1
1553;1
1558;0,630929753571457
1560;0,630929753571457
1562;1
1564;0,579380164285695
1566;1
1570;0,946394630357186
1571;0,579380164285695
1572;0,579380164285695
1573;1,26185950714291
1574;1,13092975357146
1575;0,630929753571457
1576;1,26185950714291
1577;0
1578;0,630929753571457
1579;1
1580;0
1581;0,630929753571457
1582;1,4206198357143
1583;0,579380164285695
1584;0
1585;1,13092975357146
1587;1,05018117365119
1588;0,946394630357186
1589;0,579380164285695
1590;0,630929753571457
1591;0,579380164285695
1592;0,579380164285695
1593;1
1594;1,4206198357143
1595;0,946394630357186
1596;0,455485915003595
1597;0
1598;0,511859507142915
1599;0,579380164285695
1600;0,960229717860761
1601;0
1602;0
1603;0,455485915003595
1605;0,455485915003595
1606;1
1607;1,36005682232151
1608;1,26185950714291
1609;0,630929753571457
1611;1,72380033604671
1613;1,59097810528386
1615;1,46497352071793
1616;0,579380164285695
1617;1
1618;0
1619;0,511859507142915
1622;1,4206198357143
1624;0,579380164285695
1625;0,789690082142847
1626;0,630929753571457
1627;0,511859507142915
1628;0
1630;0,630929753571457
1632;0,946394630357186
1633;0,579380164285695
1634;1,26185950714291
1635;1,26185950714291
1636;1,26185950714291
1638;1,26185950714291
1639;1
1640;0
1641;0,579380164285695
1642;0
1643;0,373303960385887
1644;0,946394630357186
1645;0,579380164285695
1646;0,579380164285695
1648;1
1651;0
1652;0,946394630357186
1653;1
1655;1
1656;1
1660;1,10412706875005
1662;0,864973520717927
1664;0,630929753571457
1665;0,630929753571457
1666;0,511859507142915
1667;0
1668;0
1669;1,46497352071793
1670;0,579380164285695
1671;0
1672;1,06341651393042
1673;0,511859507142915
1674;0,511859507142915
1676;0,579380164285695
1677;0,946394630357186
1678;0,630929753571457
1679;0
1680;0,579380164285695
1681;1,57732438392864
1682;0,946394630357186
1684;0
1685;0,630929753571457
1686;0,579380164285695
1687;0
1689;1
1690;1
1691;1
1693;0
1694;0,579380164285695
1695;1
1697;1,4206198357143
1698;1,38625344285713
1699;0
1701;0,630929753571457
1702;0,912713497619028
1703;1,98591247670627
1704;1
1705;0,906435629400068
1706;0,579380164285695
1709;0,630929753571457
1711;0,579380164285695
1714;0
1715;0,946394630357186
1716;1,4206198357143
1718;0,579380164285695
1719;0
1720;0,410118486306518
1723;0,612601619289344
1724;1
1725;0,630929753571457
1726;0
1727;0,579380164285695
1729;1
1731;0
1732;0,410118486306518
1734;1
1735;0,579380164285695
1736;0
1737;0
1741;1,4206198357143
1742;1
1743;0,864973520717927
1744;1,36341651393042
1745;0,45398952028613
1746;0
1748;1
1750;1,08920382883376
1751;1
1752;0,579380164285695
1753;1,46497352071793
1754;0,630929753571457
1755;0,511859507142915
1756;0,579380164285695
1757;0
1758;0
1759;0,912713497619028
1760;1,5435313728608
1761;0,656704548214339
1762;0,579380164285695
1764;0,72483409150576
1766;0,856032649876389
1767;0,856032649876389
1768;1,34267232058999
1770;0,579380164285695
1773;0
1774;1,21030991785715
1775;0
1776;0,630929753571457
1777;0
1778;0
1781;0,373303960385887
1783;0
1785;1,34267232058999
1786;1,26185950714291
1788;0
1789;0
1791;1
1792;1,02314140646798
1794;0
1795;0
1796;1,01277267263077
1797;1,1921911628133
1801;0,869915529773626
1803;0
1804;1
1805;1,16240667671243
1807;0,373303960385887
1810;0
1812;0
1813;1,57938016428569
1815;1,63092975357146
1818;0,946394630357186
1820;1
1821;0
1822;0,789690082142847
1823;0,579380164285695
1824;0
1826;0
1827;1
1828;0
1829;0,579380164285695
1830;0,630929753571457
1831;0,630929753571457
1833;0,579380164285695
1834;0
1835;0,511859507142915
1837;1
1840;0,579380164285695
1843;1,21260161928934
1844;0,295903274289385
1846;0,511859507142915
1847;0,947889809376683
1848;0
1849;0,579380164285695
1850;1,21030991785715
1852;0
1853;0
1854;1,21260161928934
1855;1,4107124614063
1857;1,11734542214651
1860;0,455485915003595
1861;0,373303960385887
1863;1
1864;0,630929753571457
1865;0,455485915003595
1866;0,630929753571457
1868;0,455485915003595
1869;0,630929753571457
1870;0,630929753571457
1871;0,579380164285695
1873;0,944275187271553
1877;0,579380164285695
1878;0,579380164285695
1879;0
1880;0
1881;0
1882;0,342950980198128
1883;0,579380164285695
1885;1,11104461250184
1886;0
1887;1
1888;0,630929753571457
1890;1,36971732357509
1891;0
1892;0,630929753571457
1893;0,850864228900568
1894;0
1895;0,410118486306518
1896;0
1898;0
1900;0,630929753571457
1902;0,410118486306518
1903;0,960229717860761
1905;1,05790328117493
1906;0,455485915003595
1907;0,630929753571457
1908;0,488493136313944
1909;0,691369830202511
1912;1,25860482108398
1913;0,630929753571457
1914;0
1915;0
1916;0,455485915003595
1917;0,455485915003595
1919;0,630929753571457
1921;0,630929753571457
1923;1,26185950714291
1924;0
1925;0,579380164285695
1926;0
1927;0,946394630357186
1928;0,946394630357186
1929;0
1932;0
1934;0,864973520717927
1935;0
1936;0
1938;0
1939;0,630929753571457
1940;0
1941;1
1942;0,579380164285695
1943;0
1945;0
1946;0,946394630357186
1948;0,630929753571457
1951;0,42181719939456
1953;0,579380164285695
1956;0,815009911965251
1957;0,630929753571457
1958;0,487852771389291
1960;0,612601619289344
1961;1,4107124614063
1963;0,630929753571457
1964;0,579380164285695
1965;1
1966;0
1967;1,21260161928934
1968;0
1969;1,21260161928934
1970;0
1973;1
1976;0,630929753571457
1977;0,511859507142915
1981;1,4206198357143
1982;1
1983;0,789690082142847
1985;1,4206198357143
1986;1
1988;0
1989;1
1990;0
1992;0,946394630357186
1994;0,455485915003595
1996;1
1997;0
1998;0,579380164285695
2000;1
2001;1,16240667671243
2002;1
2004;0,630929753571457
2005;0
2008;0,455485915003595
2009;0,579380164285695
2010;0,579380164285695
2011;0,579380164285695
2013;0
2014;0
2015;0,579380164285695
2016;0
2017;0,511859507142915
2018;0,630929753571457
2021;0,960229717860761
2022;0
2023;0,630929753571457
2024;1,4206198357143
2025;1,13092975357146
2026;0,630929753571457
2027;0,630929753571457
2028;0,630929753571457
2029;0,946394630357186
2030;0
2031;0,511859507142915
2032;0,630929753571457
2034;1,10412706875005
2036;0,579380164285695
2038;1,04591920991861
2039;0
2040;0,373303960385887
2041;1,38625344285713
2044;0
2045;0
2046;0,864973520717927
2047;1,51676128377235
2048;0
2049;1
2050;1,63092975357146
2051;0,579380164285695
2052;0,304221197651605
2053;1,26185950714291
2055;0,373303960385887
2058;0,866081665072448
2059;0
2060;0,622365972874449
2061;1,77124374916142
2062;0,579380164285695
2064;1,19639463035719
2065;0,511859507142915
2066;0,630929753571457
2067;0,511859507142915
2068;0,630929753571457
2069;0,455485915003595
2070;0,943188780525573
2071;1,51676128377235
2072;1,21260161928934
2073;0,864973520717927
2074;0
2075;0,410118486306518
2077;0
2078;1,14227449638082
2080;0,511859507142915
2081;0
2082;0
2083;0,864973520717927
2084;1
2086;0,515273445235094
2087;1
2088;0,630929753571457
2090;0
2092;0
2094;0,212806338612773
2095;1,77124374916142
2096;0,782775952814142
2098;0,511859507142915
2099;0,630929753571457
2100;1,21260161928934
2101;0,630929753571457
2102;0
2103;0,373303960385887
2104;1
2105;0,946394630357186
2106;0,511859507142915
2107;0
2109;0,630929753571457
2110;0,579380164285695
2111;0,630929753571457
2114;0
2115;1,21030991785715
2116;0,630929753571457
2117;0,630929753571457
2118;1,46497352071793
2120;1,21260161928934
2121;1,66971732357509
2122;0
2123;1,26185950714291
2126;0
2127;0
2128;0,630929753571457
2129;0
2132;0,630929753571457
2138;0,630929753571457
2139;0,630929753571457
2140;0,203636968540608
